Price,Close,High,Low,Open,Volume
Ticker,TSLA-USD,TSLA-USD,TSLA-USD,TSLA-USD,TSLA-USD
Date,,,,,
2022-11-09,0.014778999611735344,0.014801000244915485,0.014778000302612782,0.014801000244915485,0
2022-11-10,0.01476799976080656,0.014785000123083591,0.014526999555528164,0.014779999852180481,0
2022-11-11,0.014774000272154808,0.014778999611735344,0.01475400011986494,0.01476799976080656,0
2022-11-12,0.014779999852180481,0.014782999642193317,0.014767000451683998,0.014773000031709671,0
2022-11-13,0.014782000333070755,0.014786000363528728,0.014777000062167645,0.014779999852180481,0
2022-11-14,0.014785000123083591,0.029536999762058258,0.014778999611735344,0.014782000333070755,0
2022-11-15,0.014786999672651291,0.014789000153541565,0.014782000333070755,0.014786000363528728,0
2022-11-16,0.014789000153541565,0.014790999703109264,0.014785000123083591,0.014786999672651291,0
2022-11-17,0.014790999703109264,0.014794999733567238,0.014787999913096428,0.014789000153541565,0
2022-11-18,0.009991999715566635,0.014791999943554401,0.00203699991106987,0.014790999703109264,55
2022-11-19,0.014786999672651291,0.014787999913096428,0.009991000406444073,0.009991999715566635,0
2022-11-20,0.014785000123083591,0.014787999913096428,0.014782000333070755,0.014786000363528728,0
2022-11-21,0.00392800010740757,0.014786999672651291,0.00392800010740757,0.014785000123083591,0
2022-11-22,0.001133000012487173,0.00548599986359477,0.0010979999788105488,0.00392800010740757,0
2022-11-23,0.014787999913096428,0.014789000153541565,0.0011320000048726797,0.0011340000201016665,0
2022-11-24,0.014790999703109264,0.014793000183999538,0.014786999672651291,0.014787999913096428,0
2022-11-25,0.0010000000474974513,0.014793000183999538,0.000999000039882958,0.014790999703109264,17
2022-11-26,0.014794000424444675,0.014794000424444675,0.0010000000474974513,0.0010000000474974513,0
2022-11-27,0.014794000424444675,0.014794999733567238,0.014793000183999538,0.014794000424444675,0
2022-11-28,0.014794999733567238,0.014797000214457512,0.014794000424444675,0.014794000424444675,0
2022-11-29,0.014795999974012375,0.014797000214457512,0.014794000424444675,0.014794999733567238,0
2022-11-30,0.014800000004470348,0.014801000244915485,0.014794999733567238,0.014795999974012375,0
2022-12-01,0.014801000244915485,0.014801000244915485,0.014798999764025211,0.014800000004470348,0
2022-12-02,0.014801000244915485,0.014801999554038048,0.014800000004470348,0.014801000244915485,0
2022-12-03,0.014801000244915485,0.014801999554038048,0.014800000004470348,0.014801000244915485,0
2022-12-04,0.014801999554038048,0.014802999794483185,0.014800000004470348,0.014801000244915485,0
2022-12-05,0.014801000244915485,0.014802999794483185,0.014801000244915485,0.014801999554038048,0
2022-12-06,0.014801000244915485,0.014801999554038048,0.014801000244915485,0.014801000244915485,0
2022-12-07,0.014800000004470348,0.014801999554038048,0.014800000004470348,0.014801000244915485,0
2022-12-08,0.014801999554038048,0.014801999554038048,0.014800000004470348,0.014800000004470348,0
2022-12-09,0.014801000244915485,0.014801999554038048,0.014801000244915485,0.014801999554038048,0
2022-12-10,0.014801000244915485,0.014801000244915485,0.014800000004470348,0.014801000244915485,0
2022-12-11,0.014801000244915485,0.014801999554038048,0.014800000004470348,0.014800000004470348,0
2022-12-12,0.014801999554038048,0.014802999794483185,0.010871999897062778,0.014801000244915485,0
2022-12-13,0.014800000004470348,0.014808000065386295,0.014800000004470348,0.014801999554038048,0
2022-12-14,0.014801999554038048,0.014801999554038048,0.014798999764025211,0.014800000004470348,0
2022-12-15,0.014801000244915485,0.014802999794483185,0.014801000244915485,0.014801999554038048,0
2022-12-16,0.014801999554038048,0.014802999794483185,0.014800000004470348,0.014801000244915485,0
2022-12-17,0.014801999554038048,0.014804000034928322,0.014801000244915485,0.014801999554038048,0
2022-12-18,0.014801999554038048,0.014802999794483185,0.014801000244915485,0.014801999554038048,0
2022-12-19,0.014801000244915485,0.014802999794483185,0.014801000244915485,0.014801999554038048,0
2022-12-20,0.014801999554038048,0.014802999794483185,0.014801000244915485,0.014801000244915485,0
2022-12-21,0.014801000244915485,0.014802999794483185,0.014801000244915485,0.014801000244915485,0
2022-12-22,0.014800000004470348,0.014801999554038048,0.014800000004470348,0.014801000244915485,0
2022-12-23,0.014800000004470348,0.014801000244915485,0.014798999764025211,0.014800000004470348,0
2022-12-24,0.014800000004470348,0.014801000244915485,0.014798999764025211,0.014800000004470348,0
2022-12-25,0.014798999764025211,0.014801000244915485,0.014798000454902649,0.014800000004470348,0
2022-12-26,0.014800000004470348,0.014800000004470348,0.014798000454902649,0.014798999764025211,0
2022-12-27,0.014798000454902649,0.014800000004470348,0.014797000214457512,0.014798999764025211,0
2022-12-28,0.014794999733567238,0.014798999764025211,0.014794999733567238,0.014798000454902649,0
2022-12-29,0.014795999974012375,0.014798000454902649,0.014794000424444675,0.014794999733567238,0
2022-12-30,0.014794999733567238,0.014797000214457512,0.014794999733567238,0.014795999974012375,0
2022-12-31,0.014794999733567238,0.014797000214457512,0.014794999733567238,0.014794999733567238,0
2023-01-01,0.014794999733567238,0.014795999974012375,0.014794000424444675,0.014794999733567238,0
2023-01-02,0.014797000214457512,0.014798000454902649,0.014794000424444675,0.014794999733567238,0
2023-01-03,0.014795999974012375,0.014798000454902649,0.014795999974012375,0.014797000214457512,0
2023-01-04,0.0029990000184625387,0.014797000214457512,0.0029990000184625387,0.014795999974012375,13
2023-01-05,0.014795999974012375,0.014798999764025211,0.0029990000184625387,0.0029990000184625387,0
2023-01-06,0.014795999974012375,0.014798000454902649,0.014794000424444675,0.014795999974012375,0
2023-01-07,0.02993999980390072,0.02993999980390072,0.002005999907851219,0.014795999974012375,0
2023-01-08,0.029997000470757484,0.02999899908900261,0.02993899956345558,0.02993999980390072,0
2023-01-09,0.014800000004470348,0.029999999329447746,0.014798999764025211,0.029997000470757484,0
2023-01-10,0.014801000244915485,0.014801999554038048,0.014798999764025211,0.014800000004470348,0
2023-01-11,0.014800000004470348,0.014801999554038048,0.014800000004470348,0.014801000244915485,0
2023-01-12,0.014801000244915485,0.014801999554038048,0.014798999764025211,0.014801000244915485,0
2023-01-13,0.002001000102609396,0.014801999554038048,0.002001000102609396,0.014801999554038048,0
2023-01-14,0.002001000102609396,0.002001000102609396,0.0020000000949949026,0.002001000102609396,44
2023-01-15,0.0006000000284984708,0.014805000275373459,0.0006000000284984708,0.002001000102609396,14
2023-01-16,0.0001500000071246177,0.028012000024318695,0.0001500000071246177,0.0006000000284984708,30
2023-01-17,0.0001500000071246177,0.014801999554038048,0.0001500000071246177,0.0001500000071246177,50
2023-01-18,0.013949999585747719,0.014802999794483185,0.0001500000071246177,0.0001500000071246177,2
2023-01-19,0.013949999585747719,0.013950999826192856,0.013949000276625156,0.013949999585747719,0
2023-01-20,0.013952000066637993,0.01395300030708313,0.013949000276625156,0.013949999585747719,0
2023-01-21,0.014802999794483185,0.014805999584496021,0.013952000066637993,0.013952000066637993,0
2023-01-22,0.014802999794483185,0.014804000034928322,0.014801999554038048,0.014802999794483185,0
2023-01-23,0.014802999794483185,0.014804000034928322,0.014801000244915485,0.014802999794483185,0
2023-01-24,0.014801999554038048,0.014805000275373459,0.014801000244915485,0.014802999794483185,0
2023-01-25,0.014802999794483185,0.014804000034928322,0.014801000244915485,0.014801999554038048,0
2023-01-26,0.014801000244915485,0.014804000034928322,0.014801000244915485,0.014802999794483185,0
2023-01-27,0.014802999794483185,0.014804000034928322,0.014801000244915485,0.014801000244915485,0
2023-01-28,0.014802999794483185,0.014804000034928322,0.014801999554038048,0.014802999794483185,0
2023-01-29,0.014801000244915485,0.014805000275373459,0.014801000244915485,0.014802999794483185,0
2023-01-30,0.014801000244915485,0.014801999554038048,0.014801000244915485,0.014801000244915485,0
2023-01-31,0.014801999554038048,0.014802999794483185,0.014800000004470348,0.014801000244915485,0
2023-02-01,0.014801000244915485,0.014804000034928322,0.014801000244915485,0.014801999554038048,0
2023-02-02,0.014801999554038048,0.014805000275373459,0.014801000244915485,0.014801000244915485,0
2023-02-03,0.014801999554038048,0.014804000034928322,0.014801000244915485,0.014801999554038048,0
2023-02-04,0.014801000244915485,0.014801999554038048,0.014801000244915485,0.014801999554038048,0
2023-02-05,0.014802999794483185,0.014804000034928322,0.014801000244915485,0.014801000244915485,0
2023-02-06,0.014801999554038048,0.014804000034928322,0.014801000244915485,0.014802999794483185,0
2023-02-07,0.014801000244915485,0.014804000034928322,0.014800000004470348,0.014801000244915485,0
2023-02-08,0.014801999554038048,0.014804000034928322,0.014801000244915485,0.014801000244915485,0
2023-02-09,0.014801999554038048,0.014804000034928322,0.014800000004470348,0.014801999554038048,0
2023-02-10,0.014801999554038048,0.014805000275373459,0.014801999554038048,0.014801999554038048,0
2023-02-11,0.014801999554038048,0.014804000034928322,0.014801000244915485,0.014802999794483185,0
2023-02-12,0.014802999794483185,0.014804000034928322,0.014801999554038048,0.014801999554038048,0
2023-02-13,0.014813999645411968,0.014836999587714672,0.014801999554038048,0.014802999794483185,0
2023-02-14,0.014805999584496021,0.01481700036674738,0.014805000275373459,0.014813999645411968,0
2023-02-15,0.014802999794483185,0.014808000065386295,0.014802999794483185,0.014805999584496021,0
2023-02-16,0.014801999554038048,0.014805000275373459,0.014801000244915485,0.014802999794483185,0
2023-02-17,0.014802999794483185,0.014804000034928322,0.014801999554038048,0.014801999554038048,0
2023-02-18,0.014802999794483185,0.014805000275373459,0.014801999554038048,0.014802999794483185,0
2023-02-19,0.014804000034928322,0.014804000034928322,0.014801999554038048,0.014802999794483185,0
2023-02-20,0.014802999794483185,0.014804000034928322,0.014801999554038048,0.014804000034928322,0
2023-02-21,0.014801999554038048,0.014802999794483185,0.014801000244915485,0.014802999794483185,0
2023-02-22,0.014801000244915485,0.014805000275373459,0.014801000244915485,0.014801999554038048,0
2023-02-23,0.014801999554038048,0.014802999794483185,0.014801000244915485,0.014801000244915485,0
2023-02-24,0.014801000244915485,0.014802999794483185,0.014800000004470348,0.014801999554038048,0
2023-02-25,0.014801999554038048,0.014802999794483185,0.014801000244915485,0.014801000244915485,0
2023-02-26,0.014801000244915485,0.014802999794483185,0.014801000244915485,0.014801999554038048,0
2023-02-27,0.014802999794483185,0.014802999794483185,0.014801000244915485,0.014801000244915485,0
2023-02-28,0.014801999554038048,0.014804000034928322,0.014801000244915485,0.014801999554038048,0
2023-03-01,0.014801999554038048,0.014805000275373459,0.014801000244915485,0.014802999794483185,0
2023-03-02,0.014801000244915485,0.014805000275373459,0.014800000004470348,0.014801999554038048,0
2023-03-03,0.014801000244915485,0.014805000275373459,0.014801000244915485,0.014801000244915485,0
2023-03-04,0.014801999554038048,0.014804000034928322,0.014801000244915485,0.014801000244915485,0
2023-03-05,0.014801999554038048,0.014804000034928322,0.014801000244915485,0.014801999554038048,0
2023-03-06,0.014800000004470348,0.014801999554038048,0.014800000004470348,0.014801000244915485,0
2023-03-07,0.014800000004470348,0.014801000244915485,0.014798999764025211,0.014800000004470348,0
2023-03-08,0.014800000004470348,0.014801000244915485,0.014798999764025211,0.014800000004470348,0
2023-03-09,0.014800000004470348,0.014801000244915485,0.014797000214457512,0.014800000004470348,0
2023-03-10,0.014844999648630619,0.014851000159978867,0.014798000454902649,0.014800000004470348,0
2023-03-11,0.014936000108718872,0.015406999737024307,0.014764999970793724,0.014844999648630619,0
2023-03-12,0.014910000376403332,0.015042000450193882,0.014891000464558601,0.014933999627828598,0
2023-03-13,0.014863000251352787,0.014953999780118465,0.014816000126302242,0.014910999685525894,0
2023-03-14,0.014848999679088593,0.014922999776899815,0.014817999675869942,0.01486200001090765,0
2023-03-15,0.014856000430881977,0.014883000403642654,0.014821999706327915,0.01484800036996603,0
2023-03-16,0.014832000248134136,0.014863000251352787,0.01481700036674738,0.01485699974000454,0
2023-03-17,0.014836999587714672,0.01485699974000454,0.014813000336289406,0.014832000248134136,0
2023-03-18,0.01483600027859211,0.014859000220894814,0.014790000393986702,0.014836999587714672,0
2023-03-19,0.014844000339508057,0.014860999770462513,0.014829999767243862,0.01483600027859211,0
2023-03-20,0.014826999977231026,0.014864999800920486,0.01481700036674738,0.01484300009906292,0
2023-03-21,0.014826999977231026,0.014853999949991703,0.014802999794483185,0.014828000217676163,0
2023-03-22,0.014826999977231026,0.014844999648630619,0.014785000123083591,0.014826999977231026,0
2023-03-23,0.014816000126302242,0.01484300009906292,0.014810999855399132,0.014825999736785889,0
2023-03-24,0.014818999916315079,0.014825999736785889,0.014677999541163445,0.014816000126302242,0
2023-03-25,0.014812000095844269,0.01482400018721819,0.014805999584496021,0.014818999916315079,0
2023-03-26,0.014812000095844269,0.0148290004581213,0.014808000065386295,0.014812000095844269,0
2023-03-27,0.014802999794483185,0.014814999885857105,0.014775999821722507,0.014812000095844269,0
2023-03-28,0.014805000275373459,0.014813000336289406,0.014794999733567238,0.014802999794483185,0
2023-03-29,0.014801000244915485,0.014810999855399132,0.014794999733567238,0.014805000275373459,0
2023-03-30,0.014802999794483185,0.014809000305831432,0.014791999943554401,0.014801999554038048,0
2023-03-31,0.014805000275373459,0.014809999614953995,0.014790000393986702,0.014802999794483185,0
2023-04-01,0.014802999794483185,0.014810999855399132,0.014797000214457512,0.014805000275373459,0
2023-04-02,0.014802999794483185,0.014806999824941158,0.014797000214457512,0.014805000275373459,0
2023-04-03,0.014800000004470348,0.014809999614953995,0.014797000214457512,0.014802999794483185,0
2023-04-04,0.014804000034928322,0.014809999614953995,0.014791999943554401,0.014800000004470348,0
2023-04-05,0.014801000244915485,0.014809000305831432,0.014794999733567238,0.014804000034928322,0
2023-04-06,0.014805999584496021,0.014816000126302242,0.014790999703109264,0.014801000244915485,0
2023-04-07,0.014809999614953995,0.014821000397205353,0.014790999703109264,0.014805999584496021,0
2023-04-08,0.014806999824941158,0.014813000336289406,0.014801999554038048,0.014809999614953995,0
2023-04-09,0.014806999824941158,0.014813000336289406,0.014800000004470348,0.014808000065386295,0
2023-04-10,0.014808000065386295,0.014884999953210354,0.014797000214457512,0.014806999824941158,0
2023-04-11,0.014812000095844269,0.01481700036674738,0.014795999974012375,0.014809000305831432,0
2023-04-12,0.014812000095844269,0.014831000007689,0.014781000092625618,0.014813000336289406,0
2023-04-13,0.014814999885857105,0.014822999946773052,0.014804000034928322,0.014808000065386295,0
2023-04-14,0.014813000336289406,0.014832999557256699,0.014802999794483185,0.014816000126302242,0
2023-04-15,0.014813000336289406,0.014817999675869942,0.014805000275373459,0.014813000336289406,0
2023-04-16,0.014806999824941158,0.014840999618172646,0.014795999974012375,0.014813000336289406,0
2023-04-17,0.014809000305831432,0.014816000126302242,0.014800000004470348,0.014808000065386295,0
2023-04-18,0.014805999584496021,0.014812000095844269,0.014798999764025211,0.014808000065386295,0
2023-04-19,0.014805000275373459,0.014814999885857105,0.01477499958127737,0.014805999584496021,0
2023-04-20,0.014801999554038048,0.01482400018721819,0.014786000363528728,0.014805000275373459,0
2023-04-21,0.014801999554038048,0.014810999855399132,0.01476799976080656,0.014801999554038048,0
2023-04-22,0.014801999554038048,0.014816000126302242,0.014794999733567238,0.014801999554038048,0
2023-04-23,0.014798999764025211,0.014809000305831432,0.014795999974012375,0.014801999554038048,0
2023-04-24,0.014801999554038048,0.014812000095844269,0.014794000424444675,0.014800000004470348,0
2023-04-25,0.014801000244915485,0.014814999885857105,0.014794000424444675,0.014801999554038048,0
2023-04-26,0.014805999584496021,0.014829999767243862,0.014752999879419804,0.014801000244915485,0
2023-04-27,0.014801999554038048,0.014836999587714672,0.014786999672651291,0.014805999584496021,0
2023-04-28,0.014810999855399132,0.014817999675869942,0.014791999943554401,0.014802999794483185,0
2023-04-29,0.014808000065386295,0.014820000156760216,0.014805000275373459,0.014812000095844269,0
2023-04-30,0.014805999584496021,0.014821000397205353,0.014801000244915485,0.014808000065386295,0
2023-05-01,0.014805000275373459,0.014813999645411968,0.014777000062167645,0.014805999584496021,0
2023-05-02,0.014805000275373459,0.014817999675869942,0.014794999733567238,0.014805000275373459,0
2023-05-03,0.014805000275373459,0.014820000156760216,0.014790999703109264,0.014805999584496021,0
2023-05-04,0.014809999614953995,0.014813999645411968,0.014801999554038048,0.014805000275373459,0
2023-05-05,0.014809999614953995,0.014809999614953995,0.014809999614953995,0.014809999614953995,0
2023-05-06,0.014809999614953995,0.014809999614953995,0.014809999614953995,0.014809999614953995,0
2023-05-07,0.014809999614953995,0.014809999614953995,0.014809999614953995,0.014809999614953995,0
2023-05-08,0.014809999614953995,0.014809999614953995,0.014809999614953995,0.014809999614953995,0
2023-05-09,0.014809999614953995,0.014809999614953995,0.014809999614953995,0.014809999614953995,0
2023-05-10,0.014809999614953995,0.014809999614953995,0.014809999614953995,0.014809999614953995,0
2023-05-11,0.014809999614953995,0.014809999614953995,0.014809999614953995,0.014809999614953995,0
